assetIssued,paymentDate,rate,relatedTo,approvedOn,isinCode,label,lastDatePrior,remarks,code
BRNSLUCTF008,2022-10-07,1.396400651,Agosto-2022/2022,2022-09-30,BRNSLUCTF008,RENDIMENTO,2022-09-30,,NSLU
BRNSLUCTF008,2022-09-08,0.84565134,Julho/2022,2022-08-31,BRNSLUCTF008,RENDIMENTO,2022-08-31,,NSLU
BRNSLUCTF008,2022-08-05,0.455426401,Junho/2022,2022-07-29,BRNSLUCTF008,RENDIMENTO,2022-07-29,,NSLU
BRNSLUR02M15,2022-08-05,0.455426401,Junho/2022,2022-07-29,BRNSLUR02M15,RENDIMENTO,2022-07-29,,NSLU
BRNSLUR03M14,2022-08-05,0.455426401,Junho/2022,2022-07-29,BRNSLUR03M14,RENDIMENTO,2022-07-29,,NSLU
BRNSLUR04M13,2022-08-05,0.383561345,Junho/2022,2022-07-29,BRNSLUR04M13,RENDIMENTO,2022-07-29,,NSLU
BRNSLUR05M12,2022-08-05,0.340943418,Junho/2022,2022-07-29,BRNSLUR05M12,RENDIMENTO,2022-07-29,,NSLU
BRNSLUCTF008,2022-07-07,0.49,Maio/2022,2022-06-30,BRNSLUCTF008,RENDIMENTO,2022-06-30,,NSLU
BRNSLUR02M15,2022-07-07,0.2312,Maio/2022,2022-06-30,BRNSLUR02M15,RENDIMENTO,2022-06-30,,NSLU
BRNSLUR03M14,2022-07-07,0.2312,Maio/2022,2022-06-30,BRNSLUR03M14,RENDIMENTO,2022-06-30,,NSLU
BRNSLUCTF008,2022-03-08,1.537021016,Janeiro/2022,2022-02-25,BRNSLUCTF008,RENDIMENTO,2022-02-25,,NSLU
BRNSLUCTF008,2022-02-07,1.514108656,Dezembro/2021,2022-01-31,BRNSLUCTF008,RENDIMENTO,2022-01-31,,NSLU
BRVIURCTF009,2023-01-13,0.072,dezembro/2022,2022-12-29,BRVIURCTF009,RENDIMENTO,2022-12-29,,VIUR
BRVIURCTF009,2022-12-14,0.072,novembro/2022,2022-11-30,BRVIURCTF009,RENDIMENTO,2022-11-30,,VIUR
BRVIURCTF009,2022-11-16,0.072,outubro/2022,2022-10-31,BRVIURCTF009,RENDIMENTO,2022-10-31,,VIUR
BRVIURCTF009,2022-10-17,0.072,setembro/2022,2022-09-30,BRVIURCTF009,RENDIMENTO,2022-09-30,,VIUR
BRVIURCTF009,2022-09-15,0.072,agosto/2022,2022-08-31,BRVIURCTF009,RENDIMENTO,2022-08-31,,VIUR
BRVIURCTF009,2022-08-12,0.072,julho/2022,2022-07-29,BRVIURCTF009,RENDIMENTO,2022-07-29,,VIUR
BRVIURCTF009,2022-07-14,0.072,junho/2022,2022-06-30,BRVIURCTF009,RENDIMENTO,2022-06-30,,VIUR
BRVIURCTF009,2022-06-14,0.072,maio/2022,2022-05-31,BRVIURCTF009,RENDIMENTO,2022-05-31,,VIUR
BRVIURCTF009,2022-05-13,0.76,ABRIL/2022,2022-04-29,BRVIURCTF009,RENDIMENTO,2022-04-29,,VIUR
BRVIURCTF009,2022-04-14,0.7,Março/2022,2022-03-31,BRVIURCTF009,RENDIMENTO,2022-03-31,,VIUR
BRVIURCTF009,2022-03-15,0.7,Fevereiro/2022,2022-02-25,BRVIURCTF009,RENDIMENTO,2022-02-25,,VIUR
BRVIURCTF009,2022-02-14,0.7,Janeiro/2022,2022-01-31,BRVIURCTF009,RENDIMENTO,2022-01-31,,VIUR
BRRRCICTF005,2023-01-13,0.9,Dezembro/2022,2022-12-29,BRRRCICTF005,RENDIMENTO,2022-12-29,,RRCI
BRRRCICTF005,2022-12-14,0.9,Novembro/2022,2022-11-30,BRRRCICTF005,RENDIMENTO,2022-11-30,,RRCI
BRRRCICTF005,2022-11-14,1.0,Outubro/2022,2022-10-31,BRRRCICTF005,RENDIMENTO,2022-10-31,,RRCI
BRRRCICTF005,2022-10-17,1.05,Setembro/2022,2022-09-26,BRRRCICTF005,RENDIMENTO,2022-09-30,,RRCI
BRRRCICTF005,2022-09-15,1.2,Agosto/2022,2022-08-26,BRRRCICTF005,RENDIMENTO,2022-08-31,,RRCI
BRRRCICTF005,2022-08-12,1.2,Julho/2022,2022-07-29,BRRRCICTF005,RENDIMENTO,2022-07-29,,RRCI
BRRRCICTF005,2022-07-14,1.3,Junho/2022,2022-06-30,BRRRCICTF005,RENDIMENTO,2022-06-30,,RRCI
BRRRCICTF005,2022-06-14,1.4,Maio/2022,2022-05-30,BRRRCICTF005,RENDIMENTO,2022-05-31,,RRCI
BRRRCICTF005,2022-05-13,1.3,Abril/2022,2022-04-29,BRRRCICTF005,RENDIMENTO,2022-04-29,,RRCI
BRRRCICTF005,2022-04-14,1.3,Março/2022,2022-03-31,BRRRCICTF005,RENDIMENTO,2022-03-31,,RRCI
BRRRCICTF005,2022-03-14,1.2,Fevereiro/2022,2022-02-25,BRRRCICTF005,RENDIMENTO,2022-02-25,,RRCI
BRRRCICTF005,2022-02-14,1.12,Janeiro/2022,2022-01-31,BRRRCICTF005,RENDIMENTO,2022-01-31,,RRCI
BRARRICTF009,2023-01-06,0.13,DEZEMBRO/2022,2022-12-29,BRARRICTF009,RENDIMENTO,2022-12-29,,ARRI
BRARRICTF009,2022-12-07,0.13,NOVEMBRO/2022,2022-11-30,BRARRICTF009,RENDIMENTO,2022-11-30,,ARRI
BRARRICTF009,2022-11-08,0.11,OUTUBRO/2022,2022-10-31,BRARRICTF009,RENDIMENTO,2022-10-31,,ARRI
BRARRIR10M11,2022-11-08,0.11,OUTUBRO/2022,2022-10-31,BRARRIR10M11,RENDIMENTO,2022-10-31,,ARRI
BRARRICTF009,2022-10-07,0.14,SETEMBRO/2022,2022-09-30,BRARRICTF009,RENDIMENTO,2022-09-30,,ARRI
BRARRICTF009,2022-09-08,0.11,AGOSTO/2022,2022-08-31,BRARRICTF009,RENDIMENTO,2022-08-31,,ARRI
BRARRICTF009,2022-08-05,1.31,JULHO/2022,2022-07-29,BRARRICTF009,RENDIMENTO,2022-07-29,,ARRI
BRARRICTF009,2022-07-07,1.18,JUNHO/2022,2022-06-30,BRARRICTF009,RENDIMENTO,2022-06-30,,ARRI
BRARRICTF009,2022-06-07,1.41,MAIO/2022,2022-05-31,BRARRICTF009,RENDIMENTO,2022-05-31,,ARRI
BRARRIR08M15,2022-06-07,1.41,MAIO/2022,2022-05-31,BRARRIR08M15,RENDIMENTO,2022-05-31,,ARRI
BRARRIR09M14,2022-06-07,0.7,MAIO/2022,2022-05-31,BRARRIR09M14,RENDIMENTO,2022-05-31,,ARRI
BRARRICTF009,2022-05-06,1.28235133,ABRIL/2022,2022-04-29,BRARRICTF009,RENDIMENTO,2022-04-29,,ARRI
BRARRIR08M15,2022-05-06,0.06586886,ABRIL/2022,2022-04-29,BRARRIR08M15,RENDIMENTO,2022-04-29,,ARRI
BRARRICTF009,2022-04-07,1.34,MARÇO/2022,2022-03-31,BRARRICTF009,RENDIMENTO,2022-03-31,,ARRI
BRARRICTF009,2022-03-08,1.3,FEVEREIRO/2022,2022-02-25,BRARRICTF009,RENDIMENTO,2022-02-25,,ARRI
BRARRICTF009,2022-02-07,1.31,JANEIRO/2022,2022-01-31,BRARRICTF009,RENDIMENTO,2022-01-31,,ARRI
BRGTLGCTF009,2023-01-13,0.7,Dezembro/2022,2023-01-06,BRGTLGCTF009,RENDIMENTO,2023-01-06,,GTLG
BRGTLGCTF009,2022-12-14,0.7,Novembro/2022,2022-12-07,BRGTLGCTF009,RENDIMENTO,2022-12-07,,GTLG
BRGTLGCTF009,2022-11-16,0.7,Outubro/2022,2022-11-08,BRGTLGCTF009,RENDIMENTO,2022-11-08,,GTLG
BRGTLGCTF009,2022-10-17,0.7,Setembro/2022,2022-10-07,BRGTLGCTF009,RENDIMENTO,2022-10-07,,GTLG
BRGTLGCTF009,2022-09-15,0.7,Agosto/2022,2022-09-08,BRGTLGCTF009,RENDIMENTO,2022-09-08,,GTLG
BRGTLGCTF009,2022-08-12,0.7,Julho/2022,2022-08-05,BRGTLGCTF009,RENDIMENTO,2022-08-05,,GTLG
BRGTLGCTF009,2022-07-14,0.7,Junho/2022,2022-07-07,BRGTLGCTF009,RENDIMENTO,2022-07-07,,GTLG
BRGTLGCTF009,2022-06-14,0.7,Maio/2022,2022-06-07,BRGTLGCTF009,RENDIMENTO,2022-06-07,,GTLG
BRGTLGCTF009,2022-05-13,0.7,Abril/2022,2022-05-06,BRGTLGCTF009,RENDIMENTO,2022-05-06,,GTLG
BRGTLGCTF009,2022-04-14,0.7,Março/2022,2022-04-07,BRGTLGCTF009,RENDIMENTO,2022-04-07,,GTLG
BRGTLGCTF009,2022-03-15,0.7,Fevereiro/2022,2022-03-08,BRGTLGCTF009,RENDIMENTO,2022-03-08,,GTLG
BRGTLGCTF009,2022-02-14,0.7,Janeiro/2022,2022-02-07,BRGTLGCTF009,RENDIMENTO,2022-02-07,,GTLG
BRAAZQCTF001,2023-01-13,0.07,12/2022/2022,2022-12-29,BRAAZQCTF001,RENDIMENTO,2022-12-29,,AAZQ
BRVCRAR03M10,2023-01-12,1.5,Dezembro 2022/2023,2023-01-05,BRVCRAR03M10,RENDIMENTO,2023-01-05,,VCRA
BRVCRACTF004,2023-01-12,1.5,Dezembro 2022/2022,2022-12-29,BRVCRACTF004,RENDIMENTO,2022-12-29,,VCRA
BRVCRAR02M11,2023-01-12,1.5,Dezembro 2022/2022,2022-12-29,BRVCRAR02M11,RENDIMENTO,2022-12-29,,VCRA
BRVCRACTF004,2022-12-13,1.4,NOVEMBRO 2022/2022,2022-11-30,BRVCRACTF004,RENDIMENTO,2022-11-30,,VCRA
BRVCRACTF004,2022-11-14,1.5,outubro 2022/2022,2022-10-31,BRVCRACTF004,RENDIMENTO,2022-10-31,,VCRA
BRVCRACTF004,2022-10-14,1.38,setembro/2022,2022-09-30,BRVCRACTF004,RENDIMENTO,2022-09-30,,VCRA
BRVCRACTF004,2022-09-14,1.5,AGOSTO/2022,2022-08-31,BRVCRACTF004,RENDIMENTO,2022-08-31,,VCRA
BRVCRACTF004,2022-08-11,1.27,JULHO/2022,2022-07-29,BRVCRACTF004,RENDIMENTO,2022-07-29,,VCRA
BRVCRACTF004,2022-07-13,1.25,JUNHO/2022,2022-06-30,BRVCRACTF004,RENDIMENTO,2022-06-30,,VCRA
BRVCRAR01M12,2022-06-13,1.0,MAIO/2022,2022-05-31,BRVCRAR01M12,RENDIMENTO,2022-05-31,,VCRA
BRVCRAR01M12,2022-05-12,1.09,ABRIL/2022,2022-04-29,BRVCRAR01M12,RENDIMENTO,2022-04-29,,VCRA
BRVCRAR01M12,2022-04-13,0.6,MARÇO/2022,2022-03-31,BRVCRAR01M12,RENDIMENTO,2022-03-31,,VCRA
BRVGHFCTF005,2023-01-06,0.09,DEZEMBRO/2022,2022-12-29,BRVGHFCTF005,RENDIMENTO,2022-12-29,,VGHF
BRVGHFCTF005,2022-12-07,0.1,NOVEMBRO/2022,2022-11-30,BRVGHFCTF005,RENDIMENTO,2022-11-30,,VGHF
BRVGHFCTF005,2022-11-08,0.09,OUTUBRO/2022,2022-10-31,BRVGHFCTF005,RENDIMENTO,2022-10-31,,VGHF
BRVGHFCTF005,2022-10-07,0.09,SETEMBRO/2022,2022-09-30,BRVGHFCTF005,RENDIMENTO,2022-09-30,,VGHF
BRVGHFCTF005,2022-09-08,0.12,Agosto/2022/2022,2022-08-31,BRVGHFCTF005,RENDIMENTO,2022-08-31,,VGHF
BRVGHFCTF005,2022-08-05,0.12,Julho/2022/2022,2022-07-29,BRVGHFCTF005,RENDIMENTO,2022-07-29,,VGHF
BRVGHFCTF005,2022-07-07,0.13,Junho/2022/2022,2022-06-30,BRVGHFCTF005,RENDIMENTO,2022-06-30,,VGHF
BRVGHFR09M17,2022-07-07,0.06514359046,Junho/2022/2022,2022-06-30,BRVGHFR09M17,RENDIMENTO,2022-06-30,,VGHF
BRVGHFR10M14,2022-07-07,0.02947225514,JUNHO/2022/2022,2022-06-30,BRVGHFR10M14,RENDIMENTO,2022-06-30,,VGHF
BRVGHFR11M13,2022-07-07,0.01,JUNHO/2022/2022,2022-06-30,BRVGHFR11M13,RENDIMENTO,2022-06-30,,VGHF
BRVGHFCTF005,2022-06-07,0.14,MAIO/2022/2022,2022-05-31,BRVGHFCTF005,RENDIMENTO,2022-05-31,,VGHF
BRVGHFCTF005,2022-05-06,0.13,Abril/2022/2022,2022-04-29,BRVGHFCTF005,RENDIMENTO,2022-04-29,,VGHF
BRVGHFCTF005,2022-04-07,0.14,Março/2022/2022,2022-03-31,BRVGHFCTF005,RENDIMENTO,2022-03-31,,VGHF
BRVGHFR06M10,2022-04-07,0.0264485,Março/2022/2022,2022-03-31,BRVGHFR06M10,RENDIMENTO,2022-03-31,,VGHF
BRVGHFR08M18,2022-04-07,0.00990863,Março/2022/2022,2022-03-31,BRVGHFR08M18,RENDIMENTO,2022-03-31,,VGHF
BRVGHFCTF005,2022-03-08,0.16,Fevereiro/2022/2022,2022-02-25,BRVGHFCTF005,RENDIMENTO,2022-02-25,,VGHF
BRVGHFCTF005,2022-02-07,0.16,Janeiro/2022/2022,2022-01-31,BRVGHFCTF005,RENDIMENTO,2022-01-31,,VGHF
BRHSMLCTF007,2023-01-06,0.7,Dezembro/2022/2022,2022-12-29,BRHSMLCTF007,RENDIMENTO,2022-12-29,,HSML
BRHSMLCTF007,2022-12-07,0.68,Novembro/2022/2022,2022-11-30,BRHSMLCTF007,RENDIMENTO,2022-11-30,,HSML
BRHSMLCTF007,2022-11-08,0.68,Outubro/2022/2022,2022-10-31,BRHSMLCTF007,RENDIMENTO,2022-10-31,,HSML
BRHSMLCTF007,2022-10-07,0.68,Setembro/2022/2022,2022-09-30,BRHSMLCTF007,RENDIMENTO,2022-09-30,,HSML
BRHSMLCTF007,2022-09-08,0.67,Agosto/2022/2022,2022-08-31,BRHSMLCTF007,RENDIMENTO,2022-08-31,,HSML
BRHSMLCTF007,2022-08-05,0.65,Julho/2022/2022,2022-07-29,BRHSMLCTF007,RENDIMENTO,2022-07-29,,HSML
BRHSMLCTF007,2022-07-07,0.65,Junho/2022/2022,2022-06-30,BRHSMLCTF007,RENDIMENTO,2022-06-30,,HSML
BRHSMLCTF007,2022-06-07,0.62,Maio/2022/2022,2022-05-31,BRHSMLCTF007,RENDIMENTO,2022-05-31,,HSML
BRHSMLCTF007,2022-05-06,0.6,Abril/2022/2022,2022-04-29,BRHSMLCTF007,RENDIMENTO,2022-04-29,,HSML
BRHSMLCTF007,2022-04-07,0.6,Março/2022/2022,2022-03-31,BRHSMLCTF007,RENDIMENTO,2022-03-31,,HSML
BRHSMLCTF007,2022-03-08,0.6,Fevereiro/2022/2022,2022-02-25,BRHSMLCTF007,RENDIMENTO,2022-02-25,,HSML
BRHSMLCTF007,2022-02-07,0.55,Janeiro/2022/2022,2022-01-31,BRHSMLCTF007,RENDIMENTO,2022-01-31,,HSML
BRVTLTCTF001,2023-01-09,0.83,Dezembro/2022,2022-12-29,BRVTLTCTF001,RENDIMENTO,2022-12-29,,VTLT
BRVTLTCTF001,2022-12-08,0.83,Novembro/2022,2022-11-30,BRVTLTCTF001,RENDIMENTO,2022-11-30,,VTLT
BRVTLTCTF001,2022-11-09,0.83,Outubro/2022,2022-10-31,BRVTLTCTF001,RENDIMENTO,2022-10-31,,VTLT
BRVTLTCTF001,2022-10-10,0.83,Setembro/2022,2022-09-30,BRVTLTCTF001,RENDIMENTO,2022-09-30,,VTLT
BRVTLTCTF001,2022-09-09,0.83,Agosto/2022,2022-08-31,BRVTLTCTF001,RENDIMENTO,2022-08-31,,VTLT
BRVTLTCTF001,2022-08-08,0.83,Julho/2022,2022-07-29,BRVTLTCTF001,RENDIMENTO,2022-07-29,,VTLT
BRVTLTCTF001,2022-07-08,0.83,Junho/2022,2022-06-30,BRVTLTCTF001,RENDIMENTO,2022-06-30,,VTLT
BRVTLTCTF001,2022-06-08,0.83,Maio/2022,2022-05-31,BRVTLTCTF001,RENDIMENTO,2022-05-31,,VTLT
BRVTLTCTF001,2022-05-09,0.83,ABRIL/2022,2022-04-29,BRVTLTCTF001,RENDIMENTO,2022-04-29,,VTLT
BRVTLTCTF001,2022-04-08,0.83,Março/2022,2022-03-31,BRVTLTCTF001,RENDIMENTO,2022-03-31,,VTLT
BRVTLTCTF001,2022-03-09,0.83,Fevereiro/2022,2022-02-25,BRVTLTCTF001,RENDIMENTO,2022-02-25,,VTLT
BRVTLTCTF001,2022-02-08,0.83,Jneiro/2022,2022-01-31,BRVTLTCTF001,RENDIMENTO,2022-01-31,,VTLT
BRVPSICTF007,2023-01-06,0.21258291328,dezembro/2022,2022-12-29,BRVPSICTF007,RENDIMENTO,2022-12-29,,VPSI
BRVPSICTF007,2022-12-07,0.19059005584,novembro/2022,2022-11-30,BRVPSICTF007,RENDIMENTO,2022-11-30,,VPSI
BRVPSICTF007,2022-11-08,0.17646062381,outubro/2022,2022-10-31,BRVPSICTF007,RENDIMENTO,2022-10-31,,VPSI
BRVPSICTF007,2022-10-07,0.17195572862,setembro/2022,2022-09-30,BRVPSICTF007,RENDIMENTO,2022-09-30,,VPSI
BRVPSICTF007,2022-09-08,0.16829640043,AGOSTO/2022,2022-08-31,BRVPSICTF007,RENDIMENTO,2022-08-31,,VPSI
BRVPSICTF007,2022-08-05,0.1783,Julho/2022,2022-07-29,BRVPSICTF007,RENDIMENTO,2022-07-29,,VPSI
BRVPSICTF007,2022-07-07,0.1616801,Junho/2022,2022-06-30,BRVPSICTF007,RENDIMENTO,2022-06-30,,VPSI
BRVPSICTF007,2022-06-07,0.168,Maio/2022,2022-05-31,BRVPSICTF007,RENDIMENTO,2022-05-31,,VPSI
BRVPSICTF007,2022-05-11,0.13145392,Abril/2022,2022-05-04,BRVPSICTF007,RENDIMENTO,2022-05-04,,VPSI
BRVPSICTF007,2022-04-12,0.1250355,Março/2022,2022-04-05,BRVPSICTF007,RENDIMENTO,2022-04-05,,VPSI
BRVPSICTF007,2022-03-11,0.1231947,FEVEREIRO/2022,2022-03-03,BRVPSICTF007,RENDIMENTO,2022-03-03,,VPSI
BRVPSICTF007,2022-02-10,0.188889,janeiro/2022,2022-02-02,BRVPSICTF007,RENDIMENTO,2022-02-02,,VPSI
BRJBFOCTF007,2023-01-13,0.63,DEZEMBRO/2022,2022-12-29,BRJBFOCTF007,RENDIMENTO,2022-12-29,,JBFO
BRJBFOCTF007,2022-12-14,0.55,NOVEMBRO/2022,2022-11-30,BRJBFOCTF007,RENDIMENTO,2022-11-30,,JBFO
BRJBFOCTF007,2022-11-16,0.6,OUTUBRO/2022,2022-10-31,BRJBFOCTF007,RENDIMENTO,2022-10-31,,JBFO
BRJBFOCTF007,2022-10-17,0.6,SETEMBRO/2022,2022-09-30,BRJBFOCTF007,RENDIMENTO,2022-09-30,,JBFO
BRJBFOCTF007,2022-09-15,0.6,AGOSTO/2022,2022-08-31,BRJBFOCTF007,RENDIMENTO,2022-08-31,,JBFO
BRJBFOCTF007,2022-08-12,0.62,JULHO/2022,2022-07-29,BRJBFOCTF007,RENDIMENTO,2022-07-29,,JBFO
BRJBFOCTF007,2022-07-14,0.59,JUNHO/2022,2022-06-30,BRJBFOCTF007,RENDIMENTO,2022-06-30,,JBFO
BRJBFOCTF007,2022-06-14,0.59,MAIO/2022,2022-05-31,BRJBFOCTF007,RENDIMENTO,2022-05-31,,JBFO
BRJBFOCTF007,2022-05-13,0.56,ABRIL/2022,2022-04-29,BRJBFOCTF007,RENDIMENTO,2022-04-29,,JBFO
BRJBFOCTF007,2022-04-14,0.56,MARÇO/2022,2022-03-31,BRJBFOCTF007,RENDIMENTO,2022-03-31,,JBFO
BRJBFOCTF007,2022-03-15,0.59,FEVEREIRO/2022,2022-02-25,BRJBFOCTF007,RENDIMENTO,2022-02-25,,JBFO
BRJBFOCTF007,2022-02-14,0.61,JANEIRO/2022,2022-01-31,BRJBFOCTF007,RENDIMENTO,2022-01-31,,JBFO
BRRVBICTF009,2023-01-16,0.75,Dezembro/2022,2023-01-09,BRRVBICTF009,RENDIMENTO,2023-01-09,,RVBI
BRRVBICTF009,2022-12-15,0.75,Novembro/2022,2022-12-08,BRRVBICTF009,RENDIMENTO,2022-12-08,,RVBI
BRRVBICTF009,2022-11-17,0.75,Outubro/2022,2022-11-09,BRRVBICTF009,RENDIMENTO,2022-11-09,,RVBI
BRRVBICTF009,2022-10-18,0.75,Setembro/2022,2022-10-10,BRRVBICTF009,RENDIMENTO,2022-10-10,,RVBI
BRRVBICTF009,2022-09-16,0.75,Agosto/2022,2022-09-09,BRRVBICTF009,RENDIMENTO,2022-09-09,,RVBI
BRRVBICTF009,2022-08-15,0.75,Julho/2022,2022-08-08,BRRVBICTF009,RENDIMENTO,2022-08-08,,RVBI
BRRVBICTF009,2022-07-15,0.75,Junho/2022,2022-07-08,BRRVBICTF009,RENDIMENTO,2022-07-08,,RVBI
BRRVBICTF009,2022-06-15,0.75,Maio/2022,2022-06-08,BRRVBICTF009,RENDIMENTO,2022-06-08,,RVBI
BRRVBICTF009,2022-05-16,0.75,Abril/2022,2022-05-09,BRRVBICTF009,RENDIMENTO,2022-05-09,,RVBI
BRRVBICTF009,2022-04-18,0.75,Março/2022,2022-04-08,BRRVBICTF009,RENDIMENTO,2022-04-08,,RVBI
BRRVBICTF009,2022-03-16,0.75,Fevereiro/2022,2022-03-09,BRRVBICTF009,RENDIMENTO,2022-03-09,,RVBI
BRRVBICTF009,2022-02-15,0.75,Janeiro/2022,2022-02-08,BRRVBICTF009,RENDIMENTO,2022-02-08,,RVBI
BRRZAKCTF008,2023-01-20,1.4,Dezembro-2022/2023,2023-01-13,BRRZAKCTF008,RENDIMENTO,2023-01-13,,RZAK
BRRZAKCTF008,2022-12-21,1.5,Novembro-2022/2022,2022-12-14,BRRZAKCTF008,RENDIMENTO,2022-12-14,,RZAK
BRRZAKR07M12,2022-12-21,1.5,Novembro-2022/2022,2022-12-14,BRRZAKR07M12,RENDIMENTO,2022-12-14,,RZAK
BRRZAKR08M11,2022-12-21,1.5,Novembro-2022/2022,2022-12-14,BRRZAKR08M11,RENDIMENTO,2022-12-14,,RZAK
BRRZAKCTF008,2022-11-23,1.4,Outubro-2022/2022,2022-11-16,BRRZAKCTF008,RENDIMENTO,2022-11-16,,RZAK
BRRZAKCTF008,2022-10-24,1.45,Setembro-2022/2022,2022-10-17,BRRZAKCTF008,RENDIMENTO,2022-10-17,,RZAK
BRRZAKCTF008,2022-09-22,1.66,Agosto-2022/2022,2022-09-15,BRRZAKCTF008,RENDIMENTO,2022-09-15,,RZAK
BRRZAKCTF008,2022-08-19,1.5,Julho/2022,2022-08-12,BRRZAKCTF008,RENDIMENTO,2022-08-12,,RZAK
BRRZAKCTF008,2022-07-21,1.649029105,Junho/2022,2022-07-14,BRRZAKCTF008,RENDIMENTO,2022-07-14,,RZAK
BRRZAKCTF008,2022-06-22,1.8,Maio/2022,2022-06-14,BRRZAKCTF008,RENDIMENTO,2022-06-14,,RZAK
BRRZAKR04M15,2022-06-22,0.49,Maio/2022,2022-06-14,BRRZAKR04M15,RENDIMENTO,2022-06-14,,RZAK
BRRZAKCTF008,2022-05-20,1.8,Abril/2022,2022-05-13,BRRZAKCTF008,RENDIMENTO,2022-05-13,,RZAK
BRRZAKCTF008,2022-04-25,1.2,Março/2022,2022-04-14,BRRZAKCTF008,RENDIMENTO,2022-04-14,,RZAK
BRRZAKCTF008,2022-03-22,1.3,Fevereiro/2022,2022-03-15,BRRZAKCTF008,RENDIMENTO,2022-03-15,,RZAK
BRRZAKCTF008,2022-02-21,1.3,Janeiro/2022,2022-02-14,BRRZAKCTF008,RENDIMENTO,2022-02-14,,RZAK
BRSHOPCTF004,2022-03-30,6.75098193,Fevereiro/2022,2022-03-23,BRSHOPCTF004,AMORTIZACAO RF,2022-03-23,,SHOP
BRJSAFCTF000,2023-01-13,0.93,DEZEMBRO/2022,2022-12-29,BRJSAFCTF000,RENDIMENTO,2022-12-29,,JSAF
BRJSAFCTF000,2022-12-14,0.93,NOVEMBRO/2022,2022-11-30,BRJSAFCTF000,RENDIMENTO,2022-11-30,,JSAF
BRJSAFCTF000,2022-11-16,0.93,OUTUBRO/2022,2022-10-31,BRJSAFCTF000,RENDIMENTO,2022-10-31,,JSAF
BRJSAFCTF000,2022-10-17,0.93,Setembro/2022,2022-09-30,BRJSAFCTF000,RENDIMENTO,2022-09-30,,JSAF
BRJSAFCTF000,2022-09-15,0.93,AGOSTO/2022,2022-08-31,BRJSAFCTF000,RENDIMENTO,2022-08-31,,JSAF
BRJSAFCTF000,2022-08-12,0.93,JULHO/2022,2022-07-29,BRJSAFCTF000,RENDIMENTO,2022-07-29,,JSAF
BRJSAFCTF000,2022-07-14,0.93,JUNHO/2022,2022-06-30,BRJSAFCTF000,RENDIMENTO,2022-06-30,,JSAF
BRJSAFCTF000,2022-06-14,0.93,MAIO/2022,2022-05-31,BRJSAFCTF000,RENDIMENTO,2022-05-31,,JSAF
BRJSAFCTF000,2022-05-13,0.93,ABRIL/2022,2022-04-29,BRJSAFCTF000,RENDIMENTO,2022-04-29,,JSAF
BRJSAFCTF000,2022-04-14,0.93,MARÇO/2022,2022-03-31,BRJSAFCTF000,RENDIMENTO,2022-03-31,,JSAF
BRJSAFCTF000,2022-03-15,0.9,Fevereiro/2022,2022-02-25,BRJSAFCTF000,RENDIMENTO,2022-02-25,,JSAF
BRJSAFCTF000,2022-02-14,0.9,JANEIRO/2022,2022-01-31,BRJSAFCTF000,RENDIMENTO,2022-01-31,,JSAF
BRFGAACTF004,2023-01-13,0.14,12/2022/2023,2023-01-06,BRFGAACTF004,RENDIMENTO,2023-01-06,,FGAA
BRFGAACTF004,2022-12-14,0.14,11/2022/2022,2022-12-07,BRFGAACTF004,RENDIMENTO,2022-12-07,,FGAA
BRFGAACTF004,2022-11-16,0.16,10/2022/2022,2022-11-08,BRFGAACTF004,RENDIMENTO,2022-11-08,,FGAA
BRFGAACTF004,2022-10-17,0.14,09/2022/2022,2022-10-07,BRFGAACTF004,RENDIMENTO,2022-10-07,,FGAA
BRFGAACTF004,2022-09-15,0.14,Agosto/2022,2022-09-08,BRFGAACTF004,RENDIMENTO,2022-09-08,,FGAA
BRFGAACTF004,2022-08-12,0.15,Julho/2022,2022-08-05,BRFGAACTF004,RENDIMENTO,2022-08-05,,FGAA
BRFGAACTF004,2022-07-14,0.15,Junho/2022,2022-07-07,BRFGAACTF004,RENDIMENTO,2022-07-07,,FGAA
BRFGAAR04M14,2022-07-14,0.06,Junho/2022,2022-07-07,BRFGAAR04M14,RENDIMENTO,2022-07-07,,FGAA
BRFGAAR05M13,2022-07-14,0.02,Junho/2022,2022-07-07,BRFGAAR05M13,RENDIMENTO,2022-07-07,,FGAA
BRFGAACTF004,2022-06-14,0.18,Maio/2022,2022-06-07,BRFGAACTF004,RENDIMENTO,2022-06-07,,FGAA
BRFGAACTF004,2022-05-13,0.15,Abril/2022,2022-05-06,BRFGAACTF004,RENDIMENTO,2022-05-06,,FGAA
BRFGAACTF004,2022-04-14,0.15,março/2022,2022-04-07,BRFGAACTF004,RENDIMENTO,2022-04-07,,FGAA
BRFGAACTF004,2022-03-15,0.14,Fevereiro/2022,2022-03-08,BRFGAACTF004,RENDIMENTO,2022-03-08,,FGAA
BRFGAACTF004,2022-02-14,0.09,Janeiro/2022,2022-02-07,BRFGAACTF004,RENDIMENTO,2022-02-07,,FGAA
BRSPMOCTF004,2022-12-28,0.43,DEZEMBRO/2022/2022,2022-12-21,BRSPMOCTF004,RENDIMENTO,2022-12-21,,SPMO
BRRBRPCTF002,2023-01-13,0.27,DEZEMBRO/2022/2023,2023-01-06,BRRBRPCTF002,RENDIMENTO,2023-01-06,,RBRP
